submission_id,brew,brew_other
24xqzL,Coffee extract (e.g. Cometeer),NULL
XeBVpd,NULL,NULL
J2kayY,Espresso,NULL
jB9O5J,Pour over,NULL
jB9O5J,French press,NULL
jB9O5J,Espresso,NULL
aBrbpq,Instant coffee,NULL
XeBVZV,French press,NULL
rlrx85,Cold brew,NULL
eBxdOE,Coffee brewing machine (e.g. Mr. Coffee),NULL
eBxdOE,French press,NULL
eBxdOE,Instant coffee,NULL
BGbO2e,French press,NULL
NABKaW,Pour over,NULL
NABKaW,Espresso,NULL
g5NyOD,Other,Aeropress
ylqKLW,Coffee extract (e.g. Cometeer),Aeropress
ylqKLW,Other,Aeropress
ylqKLW,Espresso,Aeropress
ylqK54,Pour over,NULL
ZdR4pA,Pour over,NULL
ZdR4pA,French press,NULL
ZdR4pA,Espresso,NULL
ZdR4pA,Coffee brewing machine (e.g. Mr. Coffee),NULL
jB9dOY,Espresso,NULL
jB9dOY,Cold brew,NULL
1r2ZLO,Cold brew,NULL
1r2ZLO,Espresso,NULL
1r2ZLO,Pour over,NULL
qbYZaO,Pour over,NULL
qbYZaO,Espresso,NULL
AlboEW,Pour over,NULL
AlboEW,Espresso,NULL
AlboEW,Instant coffee,NULL
AlboEW,Bean-to-cup machine,NULL
BGL4dR,Other,Aeropress
jB0DlJ,NULL,NULL
eBNZDx,Other,Aeropress
J2VKAR,Pour over,NULL
jB0DQ4,NULL,NULL
0Ebr79,Other,Aeropress
qbYZR9,Pour over,NULL
qbYZR9,Bean-to-cup machine,NULL
qbYZR9,Espresso,NULL
yl0ZDB,Espresso,NULL
yl0ZDB,Pour over,NULL
yl0ZDB,French press,NULL
xd0xPo,Pour over,NULL
xd0xPo,Espresso,NULL
XeRlWY,Bean-to-cup machine,NULL
XeRlWY,Coffee extract (e.g. Cometeer),NULL
eBNZA0,Pour over,NULL
6d1J4N,NULL,NULL
J2VKgX,NULL,NULL
aBjN4X,NULL,NULL
VZ9EVv,Bean-to-cup machine,mukka express (moka)
VZ9EVv,Other,mukka express (moka)
yl0Zep,Pour over,NULL
yl0Zep,French press,NULL
yl0Zep,Espresso,NULL
yl0Zep,Instant coffee,NULL
yl0Zep,Cold brew,NULL
7dJlza,Pour over,NULL
7dJlza,Espresso,NULL
XeRlQe,Pour over,NULL
WAe90j,Espresso,NULL
dYZqdK,Coffee brewing machine (e.g. Mr. Coffee),NULL
dYZqdK,Pour over,NULL
Al6PLz,Coffee brewing machine (e.g. Mr. Coffee),NULL
Al6PLz,Espresso,NULL
eBNZzJ,French press,NULL
eBNZzJ,Pour over,NULL
eBNZzJ,Espresso,NULL
J2VKGX,Pour over,NULL
J2VKGX,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
PABaAP,Pour over,NULL
PABaAP,Cold brew,NULL
YZoDgv,Pour over,NULL
YZoDgv,Espresso,NULL
24b8Y9,Pour over,NULL
ZdG5yV,French press,Aeropress
ZdG5yV,Coffee extract (e.g. Cometeer),Aeropress
ZdG5yV,Other,Aeropress
RzZK14,NULL,NULL
LdE14p,NULL,NULL
QAx2qG,French press,NULL
QAx2qG,Espresso,NULL
bl2Vy6,Pour over,NULL
bl2Vy6,Espresso,NULL
Grovo2,Instant coffee,NULL
0Ebry9,Espresso,NULL
PA2jNB,Espresso,NULL
PA2jNB,French press,NULL
VZ9Eyj,Pour over,NULL
lN0DEk,NULL,NULL
WAe9GJ,Espresso,NULL
eBNZdq,NULL,NULL
pL0xab,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
pL0xab,French press,NULL
pL0xab,Espresso,NULL
BGL4r5,Pour over,NULL
BGL4r5,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
BGL4r5,Cold brew,NULL
KMPQ9A,Espresso,NULL
KMPQ9A,Coffee brewing machine (e.g. Mr. Coffee),NULL
KMPQ9A,Cold brew,NULL
KMPQ9A,French press,NULL
1rbP1M,Pour over,NULL
1rbP1M,Bean-to-cup machine,NULL
6d18jo,Espresso,NULL
6d18jo,Pour over,NULL
EPBkqq,Pour over,NULL
EPBkqq,Espresso,NULL
EPBkqq,Coffee extract (e.g. Cometeer),NULL
EPBkqq,Cold brew,NULL
MArKXl,Pour over,NULL
MArKXl,Cold brew,NULL
24bEBg,Espresso,NULL
24bEBg,Pour over,NULL
yl0PXW,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
zK0xYg,Pour over,NULL
RzZG44,Other,Aero Press
RzZG44,Other,Moka Pot
42142r,Pour over,NULL
42142r,French press,NULL
BGLzXe,Pour over,NULL
BGLzXe,Espresso,NULL
MAreLA,Pour over,NULL
OAjDGM,Espresso,Aeropress
OAjDGM,Other,Aeropress
rl0jGl,Espresso,NULL
jB0aW4,French press,NULL
xd0Xy5,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
dYZWjK,Pour over,NULL
dYZWjK,Espresso,NULL
pLPjdJ,Espresso,NULL
pLPjdJ,Pour over,NULL
EPBkPl,Pour over,NULL
EPBkPl,French press,NULL
0EbQbN,Bean-to-cup machine,NULL
yl0PeB,NULL,NULL
Grox5j,Coffee extract (e.g. Cometeer),NULL
Grox5j,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
8dJ1rA,NULL,NULL
4214qo,Espresso,NULL
aBjQgW,Coffee brewing machine (e.g. Mr. Coffee),NULL
aBjQgW,Cold brew,NULL
aBjQyy,French press,NULL
aBjQyy,Pour over,NULL
aBjQyy,Cold brew,NULL
jB0ap9,French press,Clever dripper
jB0ap9,Espresso,Clever dripper
jB0ap9,Other,Clever dripper
7dJRez,Other,Aeropress
7dJRez,Cold brew,Aeropress
7dJRez,Other,MokaPot
7dJRez,Cold brew,MokaPot
BGLz71,Pour over,NULL
NA4p5W,Espresso,NULL
NA4p5W,Pour over,NULL
NA4p5W,French press,NULL
6d18eo,Pour over,NULL
lNlQkv,Coffee brewing machine (e.g. Mr. Coffee),NULL
8dJoAY,Pour over,NULL
6d18yo,NULL,NULL
OAjD6g,Pour over,NULL
OAjD6g,French press,NULL
OAjD6g,Cold brew,NULL
dYZWer,Pour over,NULL
YZo58J,Pour over,NULL
YZo58J,Espresso,NULL
8dJ175,NULL,NULL
XeRxKg,Pour over,NULL
XeRxKg,Espresso,NULL
XeRxKg,Cold brew,NULL
oA09eX,NULL,NULL
rl0jRp,Pour over,NULL
MAr1DY,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
rl0DO5,Espresso,NULL
bl2Z70,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
QAxoJY,NULL,NULL
421a7B,Cold brew,NULL
vN0XBX,French press,NULL
vN0XBX,Coffee brewing machine (e.g. Mr. Coffee),NULL
yl0XYW,Pour over,NULL
yl0XYW,Espresso,NULL
NA4q0p,Pour over,NULL
7dJXK9,Pour over,NULL
7dJXK9,Espresso,NULL
WAeJek,Pour over,NULL
WAeJek,Espresso,NULL
Al6rdo,NULL,NULL
rl0DvN,NULL,NULL
yl0Xdg,Espresso,NULL
yl0Xdg,Pour over,NULL
KMPpk8,NULL,NULL
rl0DJN,Other,Aeropress; Moka Pot
6d1DWJ,NULL,NULL
zK0EJk,Espresso,NULL
zK0EJk,French press,NULL
zK0EJk,Coffee brewing machine (e.g. Mr. Coffee),NULL
8dJNGr,Pour over,NULL
8dJNGr,Espresso,NULL
XeR5zg,Espresso,NULL
bl25aZ,Pour over,NULL
bl25aZ,Espresso,NULL
VZ9pXE,Pour over,NULL
DVXqPb,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
xd0Vgo,Espresso,NULL
9d6NaY,Pour over,NULL
9d6NaY,Espresso,NULL
9d6NaY,Cold brew,NULL
9d6NaY,Coffee brewing machine (e.g. Mr. Coffee),NULL
g5QbLJ,Pour over,NULL
g5QbLJ,French press,NULL
g5QbLJ,Espresso,NULL
g5QbLJ,Coffee brewing machine (e.g. Mr. Coffee),NULL
OAjQg8,Pour over,NULL
PA2RWQ,Espresso,NULL
PA2RLd,Pour over,NULL
PA2RLd,Cold brew,NULL
qbY58k,Espresso,NULL
J2V17r,Pour over,NULL
J2V17r,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
LdEDeJ,Espresso,NULL
g5QbEJ,Pour over,NULL
xd0VLG,Pour over,NULL
RzZWAQ,Espresso,NULL
RzZWAQ,Pour over,NULL
kY0bMr,Pour over,NULL
kY0bMr,Espresso,NULL
YZojoW,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
YZojoW,Pour over,NULL
YZojoW,French press,NULL
6d1L8J,Espresso,NULL
0EbV9P,Pour over,NULL
0EbV9P,Espresso,NULL
0EbV9P,Coffee brewing machine (e.g. Mr. Coffee),NULL
0EbV9P,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
oA09Xb,Pour over,NULL
oA09Xb,French press,NULL
oA09Xb,Espresso,NULL
MArXNp,Pour over,Aeropress
MArXNp,French press,Aeropress
MArXNp,Cold brew,Aeropress
MArXNp,Other,Aeropress
MArXNp,Pour over,MokaPot
MArXNp,French press,MokaPot
MArXNp,Cold brew,MokaPot
MArXNp,Other,MokaPot
bl2ZB1,Cold brew,NULL
bl2ZB1,Coffee brewing machine (e.g. Mr. Coffee),NULL
jB0ZZa,Pour over,Aeropress
jB0ZZa,Other,Aeropress
jB0ZZa,Coffee brewing machine (e.g. Mr. Coffee),Aeropress
dYZENo,NULL,NULL
7dJqKP,Espresso,NULL
aBj94v,Other,Aeropress
aBj94v,Pour over,Aeropress
pL0ryq,NULL,NULL
qbYLA2,Pour over,NULL
qbYLA2,French press,NULL
qbYLA2,Espresso,NULL
24bX4p,Coffee brewing machine (e.g. Mr. Coffee),NULL
oA0E9P,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
oA0E9P,Pour over,NULL
PA2pOb,French press,NULL
PA2pOb,Espresso,NULL
PA2pOb,Cold brew,NULL
eBNMEE,Pour over,NULL
eBNMEE,Coffee brewing machine (e.g. Mr. Coffee),NULL
eBNMEE,Coffee extract (e.g. Cometeer),NULL
XeRLLg,Pour over,Aeropress and Moka pot
XeRLLg,Cold brew,Aeropress and Moka pot
XeRLLg,Other,Aeropress and Moka pot
yl0Mjd,Pour over,NULL
yl0Mjd,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
NA4rNQ,Pour over,NULL
1rbXOl,Pour over,NULL
1rbXOl,Espresso,NULL
Al6zN0,Pour over,NULL
Al6zN0,Espresso,NULL
24bXgj,Pour over,NULL
EPBK7o,Pour over,NULL
EPBK7o,French press,NULL
EPBK7o,Coffee extract (e.g. Cometeer),NULL
EPBK7o,Cold brew,NULL
YZoPDW,Espresso,Aeropress
YZoPDW,Other,Aeropress
lN0BYo,Pour over,NULL
lN0BYo,Cold brew,NULL
lN0BYo,French press,NULL
yl0Mgx,French press,Moccamaster
yl0Mgx,Pour over,Moccamaster
yl0Mgx,Other,Moccamaster
dYZEVo,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
dYZEVo,Pour over,NULL
EPBKpL,Pour over,NULL
jB0Z4E,Espresso,NULL
Al6zgW,Pour over,NULL
Al6zgW,Espresso,NULL
9d6BKG,Pour over,NULL
vN0rj4,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
vN0rj4,Cold brew,NULL
vN0rj4,French press,NULL
vN0rj4,Coffee brewing machine (e.g. Mr. Coffee),NULL
LdEZRv,Pour over,NULL
LdEZRv,Espresso,NULL
RzZxOP,Pour over,Aeropress
RzZxOP,French press,Aeropress
RzZxOP,Coffee brewing machine (e.g. Mr. Coffee),Aeropress
RzZxOP,Other,Aeropress
dYZELD,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
oA0D9b,French press,NULL
DVXKql,Pour over,NULL
DVXKql,French press,NULL
DVXKql,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
MArXjX,Espresso,NULL
MArXjX,Pour over,NULL
7dJbL0,Pour over,NULL
7dJbL0,French press,NULL
7dJbL0,Espresso,NULL
OAjlzR,Pour over,NULL
0Eb7MN,Other,Aeropress
qbYaBY,Pour over,NULL
aBjeBv,NULL,NULL
RzZd4d,Pour over,NULL
yl0Nx4,Coffee brewing machine (e.g. Mr. Coffee),NULL
VZ9j8J,Pour over,Instant with other flavors. I know
VZ9j8J,French press,Instant with other flavors. I know
VZ9j8J,Other,Instant with other flavors. I know
VZ9j8J,Pour over,I know...
VZ9j8J,French press,I know...
VZ9j8J,Other,I know...
XeRrBO,NULL,NULL
ZdG8b0,Espresso,NULL
ZdG8b0,Pour over,NULL
XeRrOd,Espresso,NULL
6d1eA5,French press,NULL
24bBlb,Pour over,NULL
24bBlb,French press,NULL
24bBlb,Instant coffee,NULL
24bBlb,Cold brew,NULL
kY09zd,Coffee brewing machine (e.g. Mr. Coffee),NULL
kY09zd,Pour over,NULL
9d6XPV,NULL,NULL
6d1epo,Espresso,NULL
zK0NRM,Pour over,Clever and Aeropress
zK0NRM,Other,Clever and Aeropress
bl29y1,Espresso,NULL
lN0qY6,Pour over,NULL
lN0qY6,Espresso,NULL
RzZd2Q,Pour over,NULL
eBND8k,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
lN0BDN,Pour over,NULL
24bXyj,Other,Clever Dripper
RzZdlK,Pour over,NULL
YZoR15,Pour over,NULL
g5QeBd,Pour over,NULL
kY09M6,Pour over,Aeropress
kY09M6,French press,Aeropress
kY09M6,Espresso,Aeropress
kY09M6,Other,Aeropress
XeRJxV,Pour over,NULL
XeRJxV,Coffee brewing machine (e.g. Mr. Coffee),NULL
EPBddA,Other,Aeropress
kY0eNZ,Pour over,NULL
VZ9QGl,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
vN0eAl,Pour over,NULL
EPBdQl,Cold brew,Aeropress / Clever Dripper
EPBdQl,Other,Aeropress / Clever Dripper
1rbd4b,Pour over,Turkish
1rbd4b,Other,Turkish
DVXkeZ,NULL,NULL
RzZM8d,Pour over,NULL
RzZM8d,Espresso,NULL
QAxe0G,French press,NULL
QAxe0G,Coffee brewing machine (e.g. Mr. Coffee),NULL
RzZMvJ,Coffee brewing machine (e.g. Mr. Coffee),NULL
8dJapO,Other,Turkish
8dJapO,Pour over,Turkish
dYZaZq,Pour over,NULL
dYZaZq,Espresso,NULL
pL0y5E,Pour over,NULL
pL0y5E,Espresso,NULL
8dJa6x,Pour over,NULL
8dJa6x,Espresso,NULL
7dJLP9,Pour over,NULL
7dJLP9,Espresso,NULL
7dJLP9,Coffee extract (e.g. Cometeer),NULL
7dJLP9,French press,NULL
DVXkPX,Espresso,NULL
ZdGEWv,Bean-to-cup machine,NULL
6d1jYN,Coffee brewing machine (e.g. Mr. Coffee),NULL
EPBde2,Espresso,Siphon
EPBde2,Pour over,Siphon
EPBde2,Coffee extract (e.g. Cometeer),Siphon
EPBde2,Other,Siphon
WAeEMN,Espresso,NULL
WAeEMN,Cold brew,NULL
PA21Nx,Espresso,NULL
jB06VJ,Pour over,Aeropress
jB06VJ,Other,Aeropress
OAj46g,Other,Aeropress
VZ9Qvv,Pour over,NULL
KMP57A,Cold brew,NULL
KMP57A,Espresso,NULL
KMP57A,French press,NULL
oA0RGM,Pour over,NULL
42178d,French press,NULL
bl2j0g,Instant coffee,NULL
PA29Rb,Pour over,NULL
PA29Rb,French press,NULL
KMPxY7,Pour over,Aeropress
KMPxY7,French press,Aeropress
KMPxY7,Cold brew,Aeropress
KMPxY7,Other,Aeropress
9d6ZDK,Pour over,NULL
aBj4EZ,French press,NULL
zK0M20,Pour over,NULL
zK0M20,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
zK0M20,Coffee extract (e.g. Cometeer),NULL
zK0M20,Cold brew,NULL
zK0M20,French press,NULL
MAra58,Pour over,NULL
jB0ovx,French press,NULL
jB0ovx,Pour over,NULL
jB0ovx,Instant coffee,NULL
dYZ08o,NULL,NULL
PA29Pb,French press,NULL
PA29Pb,Coffee brewing machine (e.g. Mr. Coffee),NULL
xd0Dlr,Other,Aeropress
J2VlWo,Coffee brewing machine (e.g. Mr. Coffee),NULL
dYZ0pA,Espresso,NULL
aBj40Z,Other,Aeropress
7dJKYz,Cold brew,Aeropress
7dJKYz,Pour over,Aeropress
7dJKYz,Other,Aeropress
MAraqY,Coffee brewing machine (e.g. Mr. Coffee),NULL
MAraqY,Pour over,NULL
MAraqY,Espresso,NULL
WAeRaL,Espresso,NULL
XeRoaz,Espresso,NULL
VZ9Pya,Espresso,NULL
24bAoL,Coffee extract (e.g. Cometeer),NULL
24bAoL,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
6d1KqA,Pour over,NULL
EPBlyl,Pour over,NULL
WAeRxk,Other,Stovetop mocha pot
5dl90b,Pour over,NULL
5dl90b,Espresso,NULL
OAjXOY,Espresso,NULL
RzZojd,Pour over,NULL
RzZojd,Espresso,NULL
24bA0e,Pour over,NULL
421KXY,Coffee brewing machine (e.g. Mr. Coffee),NULL
EPBxlN,Instant coffee,NULL
oA026x,Pour over,NULL
8dJZzO,NULL,NULL
OAj7zK,Coffee extract (e.g. Cometeer),NULL
OAj7zK,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
8dJZN5,Pour over,NULL
8dJZN5,French press,NULL
8dJZN5,Coffee brewing machine (e.g. Mr. Coffee),NULL
YZo4r0,Pour over,NULL
YZo4r0,Coffee brewing machine (e.g. Mr. Coffee),NULL
YZo4r0,Cold brew,NULL
EPBxxN,Cold brew,Aeropress
EPBxxN,Other,Aeropress
6d1Zx5,Pour over,NULL
6d1Zx5,French press,NULL
lN060X,NULL,NULL
421K15,Pour over,NULL
421K15,French press,NULL
WAeRVL,Espresso,NULL
WAeRVL,Bean-to-cup machine,NULL
zK07oa,Pour over,NULL
vN0Pp0,NULL,NULL
oA02LX,NULL,NULL
7dJN5Z,Coffee brewing machine (e.g. Mr. Coffee),NULL
VZ9z7v,Pour over,NULL
J2VOgo,Pour over,NULL
J2VOgo,Espresso,NULL
eBNRqx,NULL,NULL
9d67bK,Pour over,NULL
9d67bK,French press,NULL
9d67bK,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
421r7Y,Pour over,NULL
421r7Y,Espresso,NULL
WAezOe,Other,Aeropress
YZoajN,Pour over,Moka pot
YZoajN,Other,Moka pot
EPBWPX,Espresso,Aeropress
EPBWPX,Pod/capsule machine (e.g. Keurig/Nespresso),Aeropress
EPBWPX,Other,Aeropress
24bX0b,Pour over,NULL
24bX0b,Espresso,NULL
24bX0b,Coffee brewing machine (e.g. Mr. Coffee),NULL
LdEPgv,Other,Moka pot
BGL7D7,Cold brew,NULL
BGL7D7,French press,NULL
QAxRll,Pour over,usually Aeropress and sometimes moka pot - I use a Nanopresso for espresso
QAxRll,Espresso,usually Aeropress and sometimes moka pot - I use a Nanopresso for espresso
QAxRll,Other,usually Aeropress and sometimes moka pot - I use a Nanopresso for espresso
LdEpLj,French press,Turkish
LdEpLj,Espresso,Turkish
LdEpLj,Other,Turkish
eBNRJO,Pour over,NULL
rl0Pev,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
rl0Pev,Pour over,NULL
rl0Pev,Espresso,NULL
eBNRVO,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
6d1NEP,NULL,NULL
pL0OXB,Pour over,Aeropress
pL0OXB,Espresso,Aeropress
pL0OXB,Coffee extract (e.g. Cometeer),Aeropress
pL0OXB,Other,Aeropress
VZ95pl,Coffee extract (e.g. Cometeer),NULL
rl0ABp,NULL,NULL
oA0MD5,Pour over,Aeropress
oA0MD5,Other,Aeropress
421x2Y,Coffee extract (e.g. Cometeer),Aeropress
421x2Y,Other,Aeropress
PA25pP,Pour over,NULL
PA25pP,Espresso,NULL
PA25pP,Cold brew,NULL
bl2xOZ,Espresso,Aeropress
bl2xOZ,Other,Aeropress
VZ9Jzy,Espresso,NULL
Al6Lvy,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
aBjYvE,Pour over,NULL
aBjYvE,Espresso,NULL
aBjYvE,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
aBjYvE,Cold brew,NULL
VZ95xl,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
GrodaO,Pour over,NULL
GrodaO,Espresso,NULL
EPBQjN,NULL,NULL
7dJ26P,Espresso,Aeropress
7dJ26P,Other,Aeropress
7dJ26P,Espresso,moka
7dJ26P,Other,moka
PA26z0,Espresso,aeropress
PA26z0,French press,aeropress
PA26z0,Other,aeropress
PA2690,Other,Moka
OAj56R,Espresso,NULL
jB0yy1,Pour over,Aeropress
jB0yy1,French press,Aeropress
jB0yy1,Espresso,Aeropress
jB0yy1,Instant coffee,Aeropress
jB0yy1,Coffee extract (e.g. Cometeer),Aeropress
jB0yy1,Other,Aeropress
LdEbJl,Cold brew,Aeropress
LdEbJl,Other,Aeropress
7dJW4R,NULL,NULL
OAjzjg,Pour over,NULL
dYZ62d,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
dYZ62d,Espresso,NULL
dYZ62d,Instant coffee,NULL
KMP6W8,Espresso,NULL
KMP6W8,Pour over,NULL
GrozzO,Other,Aeropress
RzZ0Y4,Espresso,NULL
RzZ0Y4,Pour over,NULL
8dJQar,Espresso,NULL
8dJQar,Pour over,NULL
KMPl5D,Pour over,Moka Pot
KMPl5D,Espresso,Moka Pot
KMPl5D,Coffee brewing machine (e.g. Mr. Coffee),Moka Pot
KMPl5D,Other,Moka Pot
qbYDVO,Pour over,NULL
qbYDVO,French press,NULL
PA2D2d,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
DVXNMq,Espresso,NULL
WAeN6Q,Pour over,NULL
WAeN6Q,Espresso,NULL
8dJKgY,Pour over,NULL
8dJKgY,Coffee brewing machine (e.g. Mr. Coffee),NULL
8dJKgY,Bean-to-cup machine,NULL
DVXNop,Espresso,NULL
DVXNop,Pour over,NULL
DVXNop,French press,NULL
YZoQK6,Espresso,NULL
ZdGNey,Espresso,NULL
ZdGNey,Pour over,NULL
ZdGNey,French press,NULL
zK0qVk,Coffee brewing machine (e.g. Mr. Coffee),NULL
Al6dOW,Espresso,NULL
RzZ01P,Coffee brewing machine (e.g. Mr. Coffee),NULL
VZ90e6,NULL,NULL
zK0qR8,Coffee brewing machine (e.g. Mr. Coffee),NULL
J2V26Y,Pour over,NULL
J2V26Y,French press,NULL
J2V26Y,Espresso,NULL
RzZzMJ,Pour over,NULL
RzZzMJ,French press,NULL
RzZzMJ,Espresso,NULL
RzZzMJ,Coffee extract (e.g. Cometeer),NULL
XeReMe,Pour over,NULL
XeReMe,Espresso,NULL
XeReMe,Instant coffee,NULL
bl2lkE,Pour over,NULL
Gror7k,Pour over,NULL
Gror7k,Espresso,NULL
oA0AgP,NULL,NULL
RzZzg9,Pour over,NULL
RzZzg9,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
QAxAqg,Espresso,NULL
QAxAqg,Pour over,NULL
Al6lgN,Pour over,NULL
RzZ4x4,Instant coffee,NULL
bl2klo,Espresso,NULL
KMPMg8,Pour over,NULL
KMPMg8,Coffee brewing machine (e.g. Mr. Coffee),NULL
PA2Eq5,Espresso,NULL
24brbV,Pour over,NULL
24brbV,Espresso,NULL
24brbV,Coffee brewing machine (e.g. Mr. Coffee),NULL
vN020Q,Pour over,NULL
yl0D7W,Espresso,NULL
xd0Z4G,Pour over,Turkish
xd0Z4G,French press,Turkish
xd0Z4G,Espresso,Turkish
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso),Turkish
xd0Z4G,Other,Turkish
xd0Z4G,Pour over,Moka Pot
xd0Z4G,French press,Moka Pot
xd0Z4G,Espresso,Moka Pot
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso),Moka Pot
xd0Z4G,Other,Moka Pot
xd0Z4G,Pour over,Chemex
xd0Z4G,French press,Chemex
xd0Z4G,Espresso,Chemex
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso),Chemex
xd0Z4G,Other,Chemex
xd0Z4G,Pour over,Sowden SoftBrew
xd0Z4G,French press,Sowden SoftBrew
xd0Z4G,Espresso,Sowden SoftBrew
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso),Sowden SoftBrew
xd0Z4G,Other,Sowden SoftBrew
xd0Z4G,Pour over,Hario Switch
xd0Z4G,French press,Hario Switch
xd0Z4G,Espresso,Hario Switch
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso),Hario Switch
xd0Z4G,Other,Hario Switch
xd0Z4G,Pour over,Aeropress
xd0Z4G,French press,Aeropress
xd0Z4G,Espresso,Aeropress
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso),Aeropress
xd0Z4G,Other,Aeropress
pL0VEB,NULL,NULL
PA2E9V,Espresso,NULL
PA2E9V,Pour over,NULL
PA2E9V,Cold brew,NULL
lN0LKk,Pour over,NULL
lN0LKk,Cold brew,NULL
lN0LKk,Coffee extract (e.g. Cometeer),NULL
lN0LKk,French press,NULL
bl2LeE,Espresso,NULL
rl0L9M,NULL,NULL
zK0rDa,Other,Moka
RzZYXK,Espresso,NULL
RzZYXK,Pour over,NULL
oA0dW5,Coffee brewing machine (e.g. Mr. Coffee),NULL
OAjJ0K,Pour over,NULL
OAjJ0K,French press,NULL
OAjJ0K,Espresso,NULL
yl0EqW,French press,NULL
dYZDzr,NULL,NULL
rl0dJp,Other,Aeropress
zK0rl8,NULL,NULL
24bxPD,NULL,NULL
QAxB11,Pour over,NULL
QAxB11,French press,NULL
QAxB11,Espresso,NULL
QAxB11,Coffee extract (e.g. Cometeer),NULL
7dJ9VA,Pour over,Aeropress and Hario Switch
7dJ9VA,Other,Aeropress and Hario Switch
kY005o,Espresso,NULL
8dJJGz,Pour over,NULL
8dJJGz,French press,NULL
8dJJGz,Coffee extract (e.g. Cometeer),NULL
zK00O8,Pour over,NULL
6d1rZe,Pour over,NULL
6d1rZe,Espresso,NULL
6d1rZe,Coffee extract (e.g. Cometeer),NULL
1rbD1L,French press,NULL
RzZv5d,Other,I buy premade canned coffee
rl0J0M,Pour over,moka
rl0J0M,French press,moka
rl0J0M,Cold brew,moka
rl0J0M,Espresso,moka
rl0J0M,Other,moka
RzZVaP,Pour over,NULL
NA4d6b,NULL,NULL
1rb6OQ,NULL,NULL
PA2krV,Pour over,NULL
BGL0v1,Pour over,NULL
RzZjd9,Pour over,NULL
RzZjd9,Espresso,NULL
PA2rZb,NULL,NULL
0EbG0A,Pour over,NULL
0EblMP,Coffee extract (e.g. Cometeer),NULL
QAxXXp,Pour over,NULL
VZ9yLy,Pour over,NULL
VZ9yLy,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
dYZVYz,Espresso,NULL
421dxO,Pour over,NULL
421dxO,Espresso,NULL
421dxO,Coffee extract (e.g. Cometeer),NULL
g5QpyD,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
ZdGyJa,Pour over,NULL
ZdGyJa,Espresso,NULL
6d159J,Pour over,NULL
6d159J,French press,NULL
6d159J,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
9d6yGX,Pour over,NULL
9d6yGX,French press,NULL
9d6yGX,Espresso,NULL
EPBEDN,Pour over,NULL
OAj9JK,Pour over,Aeropress
OAj9JK,Espresso,Aeropress
OAj9JK,Other,Aeropress
VZ9APy,Pour over,NULL
VZ9APy,Espresso,NULL
zK02pE,Other,AeroPress
pL09rJ,French press,NULL
vN01zX,Pour over,NULL
vN01zX,Espresso,NULL
vN01zX,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
dYZ1Ly,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
dYZ1Ly,Coffee brewing machine (e.g. Mr. Coffee),NULL
yl0p26,Espresso,NULL
xd0LMk,Espresso,NULL
0EbyNZ,Pour over,NULL
0EbyNZ,Coffee extract (e.g. Cometeer),NULL
EPBrrA,Pour over,NULL
EPBrrA,Espresso,NULL
KMPNqA,Pour over,NULL
