submission_id,additions,additions_other
EP8WgN,or coffee creamer,NULL
EP8WgN,No - just black,NULL
EP8WgN,Flavor syrup,NULL
Ld5WAz,Milk,NULL
Ld5WAz,dairy alternative,NULL
Ld5WAz,or coffee creamer,NULL
MA8bXl,No - just black,NULL
jBGQK9,Milk,NULL
jBGQK9,dairy alternative,NULL
jBGQK9,or coffee creamer,NULL
7d4Ng6,Milk,NULL
7d4Ng6,dairy alternative,NULL
7d4Ng6,or coffee creamer,NULL
7d4Ng6,Sugar or sweetener,NULL
NA86q0,Milk,NULL
NA86q0,dairy alternative,NULL
NA86q0,or coffee creamer,NULL
Rz80oj,Milk,NULL
Rz80oj,dairy alternative,NULL
Rz80oj,or coffee creamer,NULL
Rz80oj,Flavor syrup,NULL
GrYz6e,No - just black,NULL
rl2AgR,Milk,NULL
rl2AgR,dairy alternative,NULL
rl2AgR,or coffee creamer,NULL
NA86AB,Milk,NULL
NA86AB,dairy alternative,NULL
NA86AB,or coffee creamer,NULL
24Oeej,No - just black,NULL
DV0Nvb,No - just black,NULL
DV0Nvb,Milk,NULL
DV0Nvb,dairy alternative,NULL
DV0Nvb,or coffee creamer,NULL
zKWD61,No - just black,NULL
Ld5b5O,No - just black,NULL
24OerL,Milk,NULL
24OerL,dairy alternative,NULL
24OerL,or coffee creamer,NULL
QA8DA8,No - just black,NULL
Rz80VP,Sugar or sweetener,NULL
AlWd4N,No - just black,NULL
8djKEr,No - just black,NULL
24OeoM,Milk,NULL
24OeoM,dairy alternative,NULL
24OeoM,or coffee creamer,NULL
24OeoM,Sugar or sweetener,NULL
yle6oW,Milk,NULL
yle6oW,dairy alternative,NULL
yle6oW,or coffee creamer,NULL
NA8oKO,No - just black,NULL
5dEzOQ,No - just black,NULL
0Eox59,Milk,NULL
0Eox59,dairy alternative,NULL
0Eox59,or coffee creamer,NULL
0Eox59,Flavor syrup,NULL
Rz80kv,No - just black,NULL
Rz80kv,Milk,NULL
Rz80kv,dairy alternative,NULL
Rz80kv,or coffee creamer,NULL
7d4WYR,Milk,NULL
7d4WYR,dairy alternative,NULL
7d4WYR,or coffee creamer,NULL
7d4WYR,Sugar or sweetener,NULL
oAlyxN,Milk,NULL
oAlyxN,dairy alternative,NULL
oAlyxN,or coffee creamer,NULL
oAlyxN,Sugar or sweetener,NULL
oAlyxN,Flavor syrup,NULL
OA8zZg,Milk,NULL
OA8zZg,dairy alternative,NULL
OA8zZg,or coffee creamer,NULL
OA8zZg,Sugar or sweetener,NULL
OA8zZg,Flavor syrup,NULL
1rGlOb,Milk,NULL
1rGlOb,dairy alternative,NULL
1rGlOb,or coffee creamer,NULL
1rGlOb,Sugar or sweetener,NULL
OA8zpp,Milk,NULL
OA8zpp,dairy alternative,NULL
OA8zpp,or coffee creamer,NULL
OA8zpp,No - just black,NULL
GrYz2j,No - just black,NULL
PA8Add,No - just black,NULL
dYQ6Jo,No - just black,NULL
aBZBNE,Milk,NULL
aBZBNE,dairy alternative,NULL
aBZBNE,or coffee creamer,NULL
jBGB6Y,No - just black,NULL
jBGB6Y,Milk,NULL
jBGB6Y,dairy alternative,NULL
jBGB6Y,or coffee creamer,NULL
ylelXW,No - just black,NULL
AlWdeD,No - just black,NULL
VZoZYg,No - just black,NULL
ylelvg,Milk,NULL
ylelvg,dairy alternative,NULL
ylelvg,or coffee creamer,NULL
VZoZvv,Milk,NULL
VZoZvv,dairy alternative,NULL
VZoZvv,or coffee creamer,NULL
qbjbj7,Milk,NULL
qbjbj7,dairy alternative,NULL
qbjbj7,or coffee creamer,NULL
qbjbj7,Sugar or sweetener,NULL
qbjbj7,Flavor syrup,NULL
Rz8zrp,Milk,NULL
Rz8zrp,dairy alternative,NULL
Rz8zrp,or coffee creamer,NULL
oAlALb,Milk,NULL
oAlALb,dairy alternative,NULL
oAlALb,or coffee creamer,NULL
ylelyX,Milk,NULL
ylelyX,dairy alternative,NULL
ylelyX,or coffee creamer,NULL
42P20r,No - just black,NULL
1rGVNl,No - just black,NULL
ylelbd,Sugar or sweetener,NULL
ylelbd,Milk,NULL
ylelbd,dairy alternative,NULL
ylelbd,or coffee creamer,NULL
YZVORq,No - just black,NULL
24OkKb,No - just black,NULL
ZdPV6A,Milk,NULL
ZdPV6A,dairy alternative,NULL
ZdPV6A,or coffee creamer,NULL
ZdPV6A,Sugar or sweetener,NULL
jBGM04,No - just black,NULL
jBGM04,Milk,NULL
jBGM04,dairy alternative,NULL
jBGM04,or coffee creamer,NULL
0EoMMA,Milk,NULL
0EoMMA,dairy alternative,NULL
0EoMMA,or coffee creamer,NULL
dYQAjr,No - just black,NULL
dYQAjr,Milk,NULL
dYQAjr,dairy alternative,NULL
dYQAjr,or coffee creamer,NULL
YZVOYN,No - just black,NULL
rl2Kql,Milk,NULL
rl2Kql,dairy alternative,NULL
rl2Kql,or coffee creamer,NULL
DV010Z,No - just black,NULL
KM8oBX,Sugar or sweetener,NULL
g5WA1N,No - just black,NULL
8djkWx,No - just black,NULL
GrY142,Milk,NULL
GrY142,dairy alternative,NULL
GrY142,or coffee creamer,NULL
Ld5GRl,Flavor syrup,NULL
Ld5GRl,Milk,NULL
Ld5GRl,dairy alternative,NULL
Ld5GRl,or coffee creamer,NULL
PA8Exx,No - just black,NULL
7d4ZRR,No - just black,NULL
xd9ZYo,Milk,NULL
xd9ZYo,dairy alternative,NULL
xd9ZYo,or coffee creamer,NULL
GrY1GO,No - just black,NULL
0EoPBN,No - just black,NULL
0EoPBN,Milk,NULL
0EoPBN,dairy alternative,NULL
0EoPBN,or coffee creamer,NULL
eB9EEo,No - just black,NULL
24OrLb,Milk,NULL
24OrLb,dairy alternative,NULL
24OrLb,or coffee creamer,NULL
24OrLb,Sugar or sweetener,NULL
24OrLb,Flavor syrup,NULL
YZVdVv,Milk,NULL
YZVdVv,dairy alternative,NULL
YZVdVv,or coffee creamer,NULL
PA80Pe,No - just black,NULL
PA80Pe,Milk,NULL
PA80Pe,dairy alternative,NULL
PA80Pe,or coffee creamer,NULL
J280BR,No - just black,NULL
oAlO1e,No - just black,NULL
zKWe98,NULL,NULL
xd9Z7o,No - just black,NULL
xd9Z7o,Milk,NULL
xd9Z7o,dairy alternative,NULL
xd9Z7o,or coffee creamer,NULL
yleDb4,No - just black,NULL
7d4NML,No - just black,NULL
7d4NML,Milk,NULL
7d4NML,dairy alternative,NULL
7d4NML,or coffee creamer,NULL
24Or0b,Milk,NULL
24Or0b,dairy alternative,NULL
24Or0b,or coffee creamer,NULL
QA80QA,No - just black,NULL
KM80XK,No - just black,NULL
8djGNl,No - just black,NULL
oAlOxx,No - just black,NULL
oAloDO,Milk,NULL
oAloDO,dairy alternative,NULL
oAloDO,or coffee creamer,NULL
oAloDO,Sugar or sweetener,NULL
OA80vA,No - just black,NULL
Rz8L7Q,No - just black,NULL
0EoLb0,No - just black,NULL
GrYLqQ,No - just black,NULL
KM8Lgg,No - just black,NULL
zKWJ7k,No - just black,NULL
zKWJ7k,Milk,NULL
zKWJ7k,dairy alternative,NULL
zKWJ7k,or coffee creamer,NULL
dYQjYd,No - just black,NULL
AlWDde,Milk,NULL
AlWDde,dairy alternative,NULL
AlWDde,or coffee creamer,NULL
WAlYYN,Milk,NULL
WAlYYN,dairy alternative,NULL
WAlYYN,or coffee creamer,NULL
WAlYYN,Sugar or sweetener,NULL
5dEvMP,No - just black,NULL
YZVYvz,Milk,NULL
YZVYvz,dairy alternative,NULL
YZVYvz,or coffee creamer,NULL
dYQjpN,No - just black,NULL
EP8Dr2,Milk,NULL
EP8Dr2,dairy alternative,NULL
EP8Dr2,or coffee creamer,NULL
NA8Y1O,Sugar or sweetener,NULL
NA8Y1O,Milk,NULL
NA8Y1O,dairy alternative,NULL
NA8Y1O,or coffee creamer,NULL
OA8Yxa,Milk,condensed milk
OA8Yxa,dairy alternative,condensed milk
OA8Yxa,or coffee creamer,condensed milk
OA8Yxa,Other,condensed milk
OA8Yxa,No - just black,condensed milk
42PveX,Sugar or sweetener,NULL
eB92Gx,No - just black,NULL
GrYDNp,Milk,NULL
GrYDNp,dairy alternative,NULL
GrYDNp,or coffee creamer,NULL
oAldrV,No - just black,NULL
NA8Yvp,Milk,NULL
NA8Yvp,dairy alternative,NULL
NA8Yvp,or coffee creamer,NULL
kYOWV1,No - just black,NULL
qbjKvY,Sugar or sweetener,NULL
DV0JEj,Milk,NULL
DV0JEj,dairy alternative,NULL
DV0JEj,or coffee creamer,NULL
pL472P,No - just black,NULL
yleEB8,Milk,NULL
yleEB8,dairy alternative,NULL
yleEB8,or coffee creamer,NULL
42PoWY,Milk,NULL
42PoWY,dairy alternative,NULL
42PoWY,or coffee creamer,NULL
42PoWY,Sugar or sweetener,NULL
0Eo8pZ,No - just black,NULL
NA805j,No - just black,NULL
jBG96E,NULL,NULL
zKWQja,No - just black,NULL
42PN8B,No - just black,NULL
42PN2B,Milk,NULL
42PN2B,dairy alternative,NULL
42PN2B,or coffee creamer,NULL
GrYBJQ,No - just black,NULL
GrYBJQ,Milk,NULL
GrYBJQ,dairy alternative,NULL
GrYBJQ,or coffee creamer,NULL
WAlpBj,NULL,NULL
VZo1bM,Milk,NULL
VZo1bM,dairy alternative,NULL
VZo1bM,or coffee creamer,NULL
VZo1bM,Sugar or sweetener,NULL
VZo1bM,Flavor syrup,NULL
EP8bar,No - just black,NULL
EP8bar,Milk,NULL
EP8bar,dairy alternative,NULL
EP8bar,or coffee creamer,NULL
8djpW5,No - just black,NULL
kYORko,Milk,NULL
kYORko,dairy alternative,NULL
kYORko,or coffee creamer,NULL
kYORko,Sugar or sweetener,NULL
VZo1BJ,Milk,NULL
VZo1BJ,dairy alternative,NULL
VZo1BJ,or coffee creamer,NULL
VZo1BJ,Sugar or sweetener,NULL
VZo1BJ,Flavor syrup,NULL
J28kGo,No - just black,NULL
vNqxbv,Milk,NULL
vNqxbv,dairy alternative,NULL
vNqxbv,or coffee creamer,NULL
vNqxp0,No - just black,NULL
AlWbko,Milk,NULL
AlWbko,dairy alternative,NULL
AlWbko,or coffee creamer,NULL
0EojW0,No - just black,NULL
VZo1el,No - just black,NULL
lNVlPX,Milk,NULL
lNVlPX,dairy alternative,NULL
lNVlPX,or coffee creamer,NULL
Ld5MLO,Milk,NULL
Ld5MLO,dairy alternative,NULL
Ld5MLO,or coffee creamer,NULL
Ld5MLO,Sugar or sweetener,NULL
Ld5MLO,Flavor syrup,NULL
aBZjQZ,No - just black,NULL
XeOBKz,No - just black,NULL
xd90dy,No - just black,NULL
xd90dy,Milk,NULL
xd90dy,dairy alternative,NULL
xd90dy,or coffee creamer,NULL
jBG0la,Milk,NULL
jBG0la,dairy alternative,NULL
jBG0la,or coffee creamer,NULL
vNq0Xl,No - just black,NULL
XeORJY,No - just black,NULL
6dr1OO,Milk,NULL
6dr1OO,dairy alternative,NULL
6dr1OO,or coffee creamer,NULL
GrYoqQ,No - just black,NULL
VZo946,Milk,NULL
VZo946,dairy alternative,NULL
VZo946,or coffee creamer,NULL
1rGbOg,No - just black,NULL
AlW6Nz,No - just black,NULL
eB9Nlk,No - just black,NULL
eB9Nlk,Milk,NULL
eB9Nlk,dairy alternative,NULL
eB9Nlk,or coffee creamer,NULL
Rz8Z7p,No - just black,NULL
PA82QV,Milk,NULL
PA82QV,dairy alternative,NULL
PA82QV,or coffee creamer,NULL
VZo91E,No - just black,NULL
J288qz,No - just black,NULL
Rz88xv,Milk,NULL
Rz88xv,dairy alternative,NULL
Rz88xv,or coffee creamer,NULL
Rz88xv,Sugar or sweetener,NULL
Rz88xv,Flavor syrup,NULL
24OOAe,No - just black,NULL
6drrRk,NULL,NULL
xd99Ny,No - just black,NULL
J288B7,Milk,NULL
J288B7,dairy alternative,NULL
J288B7,or coffee creamer,NULL
J288B7,No - just black,NULL
DV00VZ,No - just black,NULL
MA88WM,No - just black,NULL
vNqq14,No - just black,NULL
xd99Gr,Milk,NULL
xd99Gr,dairy alternative,NULL
xd99Gr,or coffee creamer,NULL
xd99Gr,Sugar or sweetener,NULL
7d4JOR,No - just black,NULL
5dE89b,No - just black,NULL
VZovVj,Milk,NULL
VZovVj,dairy alternative,NULL
VZovVj,or coffee creamer,NULL
VZovVj,Sugar or sweetener,NULL
oAlKke,No - just black,NULL
42PAoA,No - just black,NULL
YZVpBz,Milk,NULL
YZVpBz,dairy alternative,NULL
YZVpBz,or coffee creamer,NULL
WAlD0e,No - just black,NULL
aBZAYE,Milk,NULL
aBZAYE,dairy alternative,NULL
aBZAYE,or coffee creamer,NULL
5dEeb6,No - just black,NULL
aBZK8b,Milk,NULL
aBZK8b,dairy alternative,NULL
aBZK8b,or coffee creamer,NULL
aBZK8b,Flavor syrup,NULL
7d4aDz,Milk,NULL
7d4aDz,dairy alternative,NULL
7d4aDz,or coffee creamer,NULL
xd9R4v,No - just black,NULL
xd9R4v,Milk,NULL
xd9R4v,dairy alternative,NULL
xd9R4v,or coffee creamer,NULL
xd9R4v,Sugar or sweetener,NULL
zKWGyq,No - just black,NULL
aBZAD2,No - just black,NULL
BG8jLe,No - just black,NULL
6drWyB,Sugar or sweetener,NULL
NA8Mj0,No - just black,NULL
GrYq4p,Milk,NULL
GrYq4p,dairy alternative,NULL
GrYq4p,or coffee creamer,NULL
aBZAWW,Milk,NULL
aBZAWW,dairy alternative,NULL
aBZAWW,or coffee creamer,NULL
jBGkaJ,Milk,NULL
jBGkaJ,dairy alternative,NULL
jBGkaJ,or coffee creamer,NULL
jBGkaJ,Sugar or sweetener,NULL
jBGkaJ,Flavor syrup,NULL
8djRol,Milk,NULL
8djRol,dairy alternative,NULL
8djRol,or coffee creamer,NULL
g5WkQK,No - just black,NULL
vNqdzg,Milk,NULL
vNqdzg,dairy alternative,NULL
vNqdzg,or coffee creamer,NULL
vNqdzg,Sugar or sweetener,NULL
PA8GWe,No - just black,NULL
zKWLyk,No - just black,NULL
eB9v7O,No - just black,NULL
YZVkOB,Milk,NULL
YZVkOB,dairy alternative,NULL
YZVkOB,or coffee creamer,NULL
blNvR1,No - just black,NULL
lNVvz6,No - just black,NULL
QA8kPp,No - just black,NULL
0EoaXN,No - just black,NULL
0EoaXN,Milk,NULL
0EoaXN,dairy alternative,NULL
0EoaXN,or coffee creamer,NULL
0EoaXN,Sugar or sweetener,NULL
9d24ZK,No - just black,NULL
24O70L,No - just black,NULL
lNVv5V,No - just black,NULL
BG8eRe,No - just black,NULL
Ld5oZj,No - just black,NULL
KM8R9z,No - just black,NULL
ylegqW,Milk,Cinnamon
ylegqW,dairy alternative,Cinnamon
ylegqW,or coffee creamer,Cinnamon
ylegqW,Sugar or sweetener,Cinnamon
ylegqW,Other,Cinnamon
jBGgEQ,Milk,NULL
jBGgEQ,dairy alternative,NULL
jBGgEQ,or coffee creamer,NULL
jBGgEQ,Sugar or sweetener,NULL
7d4jzR,No - just black,NULL
NA8gMW,No - just black,NULL
0EolEy,No - just black,NULL
vNqpVl,Milk,NULL
vNqpVl,dairy alternative,NULL
vNqpVl,or coffee creamer,NULL
rl2pWX,No - just black,NULL
24OZrj,Milk,NULL
24OZrj,dairy alternative,NULL
24OZrj,or coffee creamer,NULL
24OZrj,Sugar or sweetener,NULL
24OZ99,No - just black,NULL
GrYyvj,No - just black,NULL
aBZo4W,Milk,NULL
aBZo4W,dairy alternative,NULL
aBZo4W,or coffee creamer,NULL
GrYyv2,No - just black,NULL
oAlpr1,Milk,NULL
oAlpr1,dairy alternative,NULL
oAlpr1,or coffee creamer,NULL
blNyVg,Sugar or sweetener,NULL
kYOQN1,Milk,NULL
kYOQN1,dairy alternative,NULL
kYOQN1,or coffee creamer,NULL
DV0Py5,No - just black,NULL
KM8Nkg,Milk,NULL
KM8Nkg,dairy alternative,NULL
KM8Nkg,or coffee creamer,NULL
KM8Nkg,Sugar or sweetener,NULL
KM8Nkg,Flavor syrup,NULL
MA82rp,No - just black,NULL
KM8718,No - just black,NULL
DVABNq,Milk,NULL
DVABNq,dairy alternative,NULL
DVABNq,or coffee creamer,NULL
DVABNq,Sugar or sweetener,NULL
PAvpP1,NULL,NULL
aBK9lZ,Milk,NULL
aBK9lZ,dairy alternative,NULL
aBK9lZ,or coffee creamer,NULL
7d1qYZ,No - just black,NULL
aBK5GX,No - just black,NULL
241AGA,Milk,NULL
241AGA,dairy alternative,NULL
241AGA,or coffee creamer,NULL
oAK2l5,No - just black,NULL
eBKaMk,Milk,NULL
eBKaMk,dairy alternative,NULL
eBKaMk,or coffee creamer,NULL
g5Y9XO,Milk,NULL
g5Y9XO,dairy alternative,NULL
g5Y9XO,or coffee creamer,NULL
AlAB5z,No - just black,NULL
oAKGpN,Milk,NULL
oAKGpN,dairy alternative,NULL
oAKGpN,or coffee creamer,NULL
zK2YQq,No - just black,NULL
zK2YQq,Milk,NULL
zK2YQq,dairy alternative,NULL
zK2YQq,or coffee creamer,NULL
dYKdod,Milk,NULL
dYKdod,dairy alternative,NULL
dYKdod,or coffee creamer,NULL
7d1xrR,No - just black,NULL
aBKYRX,No - just black,NULL
oAKMjb,No - just black,NULL
kYKybM,No - just black,NULL
WADNek,NULL,NULL
NAM6Yp,No - just black,NULL
jB5yQ9,No - just black,NULL
yljly0,No - just black,NULL
oAKBJe,No - just black,NULL
eBKAGk,No - just black,NULL
eBKAGk,Milk,NULL
eBKAGk,dairy alternative,NULL
eBKAGk,or coffee creamer,NULL
eBKAGk,Flavor syrup,NULL
KMv6KK,Milk,NULL
KMv6KK,dairy alternative,NULL
KMv6KK,or coffee creamer,NULL
vNE2Zl,No - just black,if it's not a good brew
vNE2Zl,Other,if it's not a good brew
vNE2Zl,No - just black,I'll add a splash of oat milk and a little bit of honey
vNE2Zl,Other,I'll add a splash of oat milk and a little bit of honey
KMvLNM,No - just black,NULL
lNKWjB,No - just black,NULL
PAvXE5,No - just black,NULL
9dpvKG,No - just black,NULL
0E1vgN,Milk,NULL
0E1vgN,dairy alternative,NULL
0E1vgN,or coffee creamer,NULL
0E1vgN,Sugar or sweetener,NULL
OAdJzR,Milk,NULL
OAdJzR,dairy alternative,NULL
OAdJzR,or coffee creamer,NULL
OAdJzR,Sugar or sweetener,NULL
pLRWYb,Milk,NULL
pLRWYb,dairy alternative,NULL
pLRWYb,or coffee creamer,NULL
5d8GLd,Milk,NULL
5d8GLd,dairy alternative,NULL
5d8GLd,or coffee creamer,NULL
1rDJYl,No - just black,NULL
241vE9,No - just black,NULL
rlGraX,No - just black,NULL
KMvJZX,No - just black,NULL
BGADYN,No - just black,NULL
g5YNYd,Milk,NULL
g5YNYd,dairy alternative,NULL
g5YNYd,or coffee creamer,NULL
YZpzy0,Milk,NULL
YZpzy0,dairy alternative,NULL
YZpzy0,or coffee creamer,NULL
OAdBMa,No - just black,NULL
dYK2oV,No - just black,NULL
vNE0Dd,No - just black,NULL
J2XkXd,No - just black,NULL
J2XkXd,Milk,NULL
J2XkXd,dairy alternative,NULL
J2XkXd,or coffee creamer,NULL
vNE0Y8,No - just black,NULL
DVAXPb,No - just black,NULL
EPv8WN,No - just black,NULL
YZpVlq,No - just black,NULL
jB5MEY,No - just black,NULL
42AA2k,No - just black,NULL
DVAAYl,Milk,Cinnamon
DVAAYl,dairy alternative,Cinnamon
DVAAYl,or coffee creamer,Cinnamon
DVAAYl,Sugar or sweetener,Cinnamon
DVAAYl,Other,Cinnamon
g5YW51,No - just black,NULL
WADM8v,Sugar or sweetener,NULL
WADM8v,Milk,NULL
WADM8v,dairy alternative,NULL
WADM8v,or coffee creamer,NULL
NAMbXp,NULL,NULL
1rDDZO,No - just black,NULL
qboJdg,No - just black,NULL
0E11K6,Sugar or sweetener,NULL
0E11K6,Milk,NULL
0E11K6,dairy alternative,NULL
0E11K6,or coffee creamer,NULL
pLRJ9y,No - just black,NULL
QAvzjk,Milk,NULL
QAvzjk,dairy alternative,NULL
QAvzjk,or coffee creamer,NULL
EPvZjN,No - just black,NULL
xd4RKr,No - just black,NULL
42Ap4O,Milk,NULL
42Ap4O,dairy alternative,NULL
42Ap4O,or coffee creamer,NULL
42Ap4O,Flavor syrup,NULL
0E1D5Z,No - just black,NULL
g5YkOd,No - just black,NULL
ZdvD8z,No - just black,NULL
lNKMov,No - just black,NULL
rlGJKR,No - just black,NULL
RzvkQl,No - just black,NULL
241oZD,No - just black,NULL
241oZD,Milk,NULL
241oZD,dairy alternative,NULL
241oZD,or coffee creamer,NULL
aBKzLq,Sugar or sweetener,NULL
Xe1QPj,Milk,NULL
Xe1QPj,dairy alternative,NULL
Xe1QPj,or coffee creamer,NULL
GrX79O,Milk,NULL
GrX79O,dairy alternative,NULL
GrX79O,or coffee creamer,NULL
DVAW05,No - just black,NULL
MAvG7g,No - just black,NULL
QAv458,No - just black,NULL
KMvO2z,Milk,NULL
KMvO2z,dairy alternative,NULL
KMvO2z,or coffee creamer,NULL
8dAEWk,No - just black,NULL
VZvdYN,No - just black,NULL
BGADV5,No - just black,NULL
yljg5d,No - just black,NULL
pLR9Z1,Sugar or sweetener,NULL
pLR9Z1,Milk,NULL
pLR9Z1,dairy alternative,NULL
pLR9Z1,or coffee creamer,NULL
pLR1jb,No - just black,NULL
g5YxdK,Milk,NULL
g5YxdK,dairy alternative,NULL
g5YxdK,or coffee creamer,NULL
7d1ge9,Milk,NULL
7d1ge9,dairy alternative,NULL
7d1ge9,or coffee creamer,NULL
oAKaVP,No - just black,NULL
ZdvLxe,Milk,NULL
ZdvLxe,dairy alternative,NULL
ZdvLxe,or coffee creamer,NULL
lNK9jV,No - just black,NULL
PAvLGe,No - just black,NULL
Xe1dzY,No - just black,NULL
6dAGGe,No - just black,NULL
7d1YLZ,No - just black,NULL
vNEaD0,No - just black,NULL
vNEaD0,Flavor syrup,NULL
pLRNKb,No - just black,NULL
zK2AN0,No - just black,NULL
LdvjJ2,No - just black,NULL
DVAoQj,No - just black,NULL
xd4bKy,No - just black,NULL
blKRbo,Milk,NULL
blKRbo,dairy alternative,NULL
blKRbo,or coffee creamer,NULL
xd48r9,No - just black,NULL
xd48r9,Milk,NULL
xd48r9,dairy alternative,NULL
xd48r9,or coffee creamer,NULL
xd48r9,Sugar or sweetener,NULL
9dp0bY,Milk,NULL
9dp0bY,dairy alternative,NULL
9dp0bY,or coffee creamer,NULL
Rzvqrp,Milk,NULL
Rzvqrp,dairy alternative,NULL
Rzvqrp,or coffee creamer,NULL
GrXOqp,Milk,NULL
GrXOqp,dairy alternative,NULL
GrXOqp,or coffee creamer,NULL
GrXOqp,Sugar or sweetener,NULL
0E1qKB,No - just black,NULL
GrXOXp,No - just black,NULL
7d1rKL,No - just black,NULL
Zdvr9y,No - just black,NULL
vNE5Og,No - just black,NULL
8dA45x,Sugar or sweetener,NULL
Xe1PKP,No - just black,NULL
g5Y6KP,No - just black,NULL
pLR20y,Milk,NULL
pLR20y,dairy alternative,NULL
pLR20y,or coffee creamer,NULL
RzvqeQ,Milk,NULL
RzvqeQ,dairy alternative,NULL
RzvqeQ,or coffee creamer,NULL
8dABok,Milk,NULL
8dABok,dairy alternative,NULL
8dABok,or coffee creamer,NULL
8dAB1r,Milk,NULL
8dAB1r,dairy alternative,NULL
8dAB1r,or coffee creamer,NULL
OAd2ZY,No - just black,NULL
kYK2lj,No - just black,NULL
kYK2lj,Milk,NULL
kYK2lj,dairy alternative,NULL
kYK2lj,or coffee creamer,NULL
RzvADQ,No - just black,NULL
9dp82p,Milk,NULL
9dp82p,dairy alternative,NULL
9dp82p,or coffee creamer,NULL
9dp82p,Sugar or sweetener,NULL
NAMaMQ,No - just black,NULL
pLRElV,Sugar or sweetener,NULL
pLRElV,Milk,NULL
pLRElV,dairy alternative,NULL
pLRElV,or coffee creamer,NULL
241pJj,Milk,NULL
241pJj,dairy alternative,NULL
241pJj,or coffee creamer,NULL
jB5KdJ,No - just black,NULL
eBKxvq,No - just black,NULL
eBKxvq,Milk,NULL
eBKxvq,dairy alternative,NULL
eBKxvq,or coffee creamer,NULL
eBKxvq,Flavor syrup,NULL
dYKPVN,No - just black,NULL
GrYYvz,Milk,NULL
GrYYvz,dairy alternative,NULL
GrYYvz,or coffee creamer,NULL
GrYYvz,Sugar or sweetener,NULL
jB5Ne4,No - just black,NULL
5d8Rbo,Milk,NULL
5d8Rbo,dairy alternative,NULL
5d8Rbo,or coffee creamer,NULL
7d1GbZ,No - just black,NULL
OAdOL8,No - just black,NULL
blK0G0,No - just black,NULL
xd4kxy,No - just black,NULL
g5YRyl,Sugar or sweetener,NULL
Xe1KVj,No - just black,NULL
VZvREv,No - just black,NULL
zK2p0M,No - just black,NULL
zK2p0M,Milk,NULL
zK2p0M,dairy alternative,NULL
zK2p0M,or coffee creamer,NULL
zK2p0M,Flavor syrup,NULL
J2XaDr,No - just black,NULL
pLRj4B,No - just black,NULL
yljKbW,Sugar or sweetener,NULL
yljKbW,Milk,NULL
yljKbW,dairy alternative,NULL
yljKbW,or coffee creamer,NULL
VZvRWl,No - just black,NULL
blY5eZ,No - just black,NULL
Al47oW,Milk,NULL
Al47oW,dairy alternative,NULL
Al47oW,or coffee creamer,NULL
Al47oW,Flavor syrup,NULL
lNYaNN,No - just black,NULL
WAKOvP,Flavor syrup,NULL
WAKOvP,Milk,NULL
WAKOvP,dairy alternative,NULL
WAKOvP,or coffee creamer,NULL
8d6Nxl,Milk,NULL
8d6Nxl,dairy alternative,NULL
8d6Nxl,or coffee creamer,NULL
jBJeBJ,Milk,NULL
jBJeBJ,dairy alternative,NULL
jBJeBJ,or coffee creamer,NULL
QAz1z7,Milk,NULL
QAz1z7,dairy alternative,NULL
QAz1z7,or coffee creamer,NULL
lNYBPN,Milk,NULL
lNYBPN,dairy alternative,NULL
lNYBPN,or coffee creamer,NULL
PAbpo1,Milk,NULL
PAbpo1,dairy alternative,NULL
PAbpo1,or coffee creamer,NULL
PAbpo1,No - just black,NULL
1rNdW1,NULL,NULL
oA5EQ1,Milk,NULL
oA5EQ1,dairy alternative,NULL
oA5EQ1,or coffee creamer,NULL
KMW55V,No - just black,NULL
Zd1Eao,Milk,NULL
Zd1Eao,dairy alternative,NULL
Zd1Eao,or coffee creamer,NULL
Zd1Eao,Sugar or sweetener,NULL
VZbQlv,No - just black,NULL
rlJOM2,No - just black,NULL
8d6ZNA,NULL,NULL
NAbX0l,Milk,NULL
NAbX0l,dairy alternative,NULL
NAbX0l,or coffee creamer,NULL
DVxplq,No - just black,NULL
Xe84rd,No - just black,NULL
blYW2Z,No - just black,NULL
NAb78l,Milk,NULL
NAb78l,dairy alternative,NULL
NAb78l,or coffee creamer,NULL
NAb78l,Sugar or sweetener,NULL
oA5285,Milk,NULL
oA5285,dairy alternative,NULL
oA5285,or coffee creamer,NULL
eB0aEx,Milk,NULL
eB0aEx,dairy alternative,NULL
eB0aEx,or coffee creamer,NULL
eB0aEx,Sugar or sweetener,NULL
vNJP54,Milk,NULL
vNJP54,dairy alternative,NULL
vNJP54,or coffee creamer,NULL
RzbPjj,No - just black,NULL
RzbPjj,Milk,NULL
RzbPjj,dairy alternative,NULL
RzbPjj,or coffee creamer,NULL
oA5GOM,Milk,NULL
oA5GOM,dairy alternative,NULL
oA5GOM,or coffee creamer,NULL
Al4vRB,No - just black,NULL
Al4vRB,Milk,NULL
Al4vRB,dairy alternative,NULL
Al4vRB,or coffee creamer,NULL
9dRQYG,No - just black,NULL
24lNeL,No - just black,NULL
24lNeL,Milk,NULL
24lNeL,dairy alternative,NULL
24lNeL,or coffee creamer,NULL
24lNeL,Sugar or sweetener,NULL
24lNeL,Flavor syrup,NULL
9dRDjY,No - just black,NULL
NAb6Pb,No - just black,NULL
dY86Dq,Milk,NULL
dY86Dq,dairy alternative,NULL
dY86Dq,or coffee creamer,NULL
vNJA6l,No - just black,NULL
OAbzv7,Milk,NULL
OAbzv7,dairy alternative,NULL
OAbzv7,or coffee creamer,NULL
